kickoff_time,team_h_score,team_a_score,was_home,round,total_points,value,transfers_balance,selected,transfers_in,transfers_out,loaned_in,loaned_out,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,ea_index,open_play_crosses,big_chances_created,clearances_blocks_interceptions,recoveries,key_passes,tackles,winning_goals,attempted_passes,completed_passes,penalties_conceded,big_chances_missed,errors_leading_to_goal,errors_leading_to_goal_attempt,tackled,offside,target_missed,fouls,dribbles,id,fixture,opponent_team,team,position
2018-08-25 11:30:00+00:00,1,1,True,3,0,45,-1422,11926,182,1604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,29,12,19,2
2018-09-01 14:00:00+00:00,0,1,False,4,0,44,-233,12624,1834,2067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,39,18,19,2
2018-09-16 12:30:00+00:00,1,0,True,5,0,44,-1578,11076,575,2153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,49,3,19,2
2018-09-22 14:00:00+00:00,1,1,False,6,0,44,-955,10174,146,1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,58,13,19,2
2018-09-29 14:00:00+00:00,2,0,True,7,0,44,-575,9647,90,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,69,15,19,2
2018-10-06 14:00:00+00:00,0,1,False,8,0,44,-373,9311,77,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,72,6,19,2
2018-10-20 14:00:00+00:00,0,2,True,9,0,44,-602,8720,70,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,89,17,19,2
2018-10-27 14:00:00+00:00,1,0,False,10,0,43,172,9206,939,767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,90,2,19,2
2018-11-03 19:45:00+00:00,2,3,True,11,0,43,25,9248,976,951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,109,16,19,2
2018-11-11 16:30:00+00:00,1,1,False,12,0,43,-282,8841,169,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,110,0,19,2
2018-11-25 16:00:00+00:00,0,2,True,13,0,43,-281,8586,117,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,129,9,19,2
2018-11-30 20:00:00+00:00,2,1,False,14,0,43,-110,8485,96,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,131,4,19,2
2018-12-05 19:45:00+00:00,2,1,True,15,0,43,-149,8339,79,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,147,5,19,2
2018-12-09 16:00:00+00:00,1,2,False,16,0,43,-171,8182,87,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,158,14,19,2
2018-12-15 15:00:00+00:00,2,0,True,17,0,43,-196,8027,145,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,169,1,19,2
2018-12-21 20:00:00+00:00,0,2,True,18,0,43,-91,7979,143,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,179,11,19,2
2018-12-26 12:30:00+00:00,1,1,False,19,0,43,-141,7844,96,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,183,8,19,2
2018-12-29 15:00:00+00:00,1,3,False,20,0,43,-143,7698,94,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,198,16,19,2
2019-01-02 19:45:00+00:00,0,2,True,21,0,43,-106,7616,114,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,209,6,19,2
2019-01-14 20:00:00+00:00,3,0,False,22,0,43,-32,7637,271,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,217,12,19,2
2019-01-19 12:30:00+00:00,4,3,True,23,0,43,-77,7571,215,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,229,10,19,2
2019-01-29 19:45:00+00:00,3,0,True,24,0,43,-122,7447,71,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,235,18,19,2
2019-02-02 15:00:00+00:00,1,3,False,25,0,43,-109,7331,10,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,245,7,19,2
2019-02-11 20:00:00+00:00,1,1,True,26,0,43,-142,7194,28,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,259,14,19,2
2019-02-23 15:00:00+00:00,1,1,False,27,0,43,-140,7049,15,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,261,1,19,2
2019-02-26 19:45:00+00:00,1,0,False,28,0,43,-53,7005,3,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,273,9,19,2
2019-03-02 15:00:00+00:00,2,0,True,29,0,43,-44,6961,5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,289,4,19,2
2019-03-10 14:05:00+00:00,1,1,False,30,0,43,-44,6922,7,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,292,5,19,2
2019-03-30 15:00:00+00:00,2,0,False,32,0,43,-58,6834,18,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,312,3,19,2
2019-04-02 18:45:00+00:00,2,1,True,32,0,43,-58,6834,18,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,329,13,19,2
2019-04-13 14:00:00+00:00,3,1,False,34,0,43,-26,6780,7,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,337,15,19,2
2019-04-20 14:00:00+00:00,0,0,True,35,0,43,-50,6722,4,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,349,2,19,2
2019-04-24 18:45:00+00:00,3,1,True,35,0,43,-50,6722,4,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,309,0,19,2
2019-04-27 14:00:00+00:00,1,2,False,36,0,43,-20,6712,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,359,17,19,2
2019-05-04 14:00:00+00:00,1,0,True,37,0,43,-40,6672,2,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,369,8,19,2
2019-05-12 14:00:00+00:00,2,0,False,38,0,43,-33,6644,12,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,375,11,19,2
2018-08-11 16:30:00+00:00,2,2,True,1,6,55,0,129989,0,0,0,0,90,1,0,0,2,0,0,0,0,0,0,0,25,44.8,15.5,60.0,12.0,0,0,0,3,2,1,0,0,38,30,0,1,0,0,5,2,0,0,1,436,9,7,19,3
2018-08-18 14:00:00+00:00,2,0,False,2,2,55,72625,267211,93364,20739,0,0,90,0,0,0,2,0,0,0,0,0,0,0,6,7.8,20.6,63.0,9.1,0,1,0,1,2,1,1,0,30,21,0,0,0,0,3,1,1,1,0,436,16,10,19,3
2018-08-25 11:30:00+00:00,1,1,True,3,2,55,-10181,258757,39040,49221,0,0,90,0,0,0,1,0,0,0,0,0,0,0,2,1.6,2.4,4.0,0.8,0,0,0,1,3,0,0,0,24,17,0,0,0,0,0,2,1,2,0,436,29,12,19,3
2018-09-01 14:00:00+00:00,0,1,False,4,2,55,11337,278509,46330,34993,0,0,86,0,0,1,0,0,0,0,0,0,0,0,1,3.2,9.0,28.0,4.0,0,0,0,0,7,0,1,0,40,27,0,2,0,0,1,0,3,1,2,436,39,18,19,3
2018-09-16 12:30:00+00:00,1,0,True,5,8,55,-14782,266088,30872,45654,0,0,75,1,0,1,0,0,0,0,0,0,0,2,30,44.0,30.3,69.0,14.3,0,0,1,2,2,2,0,1,29,24,0,2,0,0,0,0,2,1,0,436,49,3,19,3
2018-09-22 14:00:00+00:00,1,1,False,6,5,55,18732,289476,43892,25160,0,0,90,0,1,0,1,0,0,0,0,0,0,0,12,29.8,34.5,25.0,8.9,0,1,0,3,8,2,1,0,46,31,0,1,0,0,3,2,0,3,0,436,58,13,19,3
2018-09-29 14:00:00+00:00,2,0,True,7,5,56,47114,341529,61460,14346,0,0,90,0,1,1,0,0,0,0,0,0,0,0,17,27.2,39.3,51.0,11.8,0,0,1,2,3,3,0,0,29,23,0,0,0,0,5,0,2,0,1,436,69,15,19,3
2018-10-06 14:00:00+00:00,0,1,False,8,5,56,45202,388568,64490,19288,0,0,75,0,1,1,0,0,0,0,0,0,0,0,11,20.6,24.3,20.0,6.5,0,0,0,1,0,2,0,0,18,15,0,1,0,0,0,1,1,1,0,436,72,6,19,3
2018-10-20 14:00:00+00:00,0,2,True,9,1,56,55202,448455,82217,27015,0,0,59,0,0,0,2,0,0,0,0,0,0,0,0,0.0,1.3,3.0,0.2,0,0,0,0,0,0,1,0,10,9,0,0,0,0,1,1,1,2,0,436,89,17,19,3
2018-10-27 14:00:00+00:00,1,0,False,10,2,57,401,448066,33877,33476,0,0,60,0,0,0,1,0,0,0,0,0,0,0,3,0.0,23.9,41.0,6.4,0,0,0,1,1,2,0,0,20,15,0,0,0,0,2,0,2,1,0,436,90,2,19,3
2018-11-03 19:45:00+00:00,2,3,True,11,12,57,-26811,421967,27703,54514,0,0,90,1,1,0,3,0,0,0,0,0,0,3,48,50.8,23.6,82.0,15.6,0,0,0,0,4,2,4,0,31,23,0,0,0,0,2,1,1,2,2,436,109,16,19,3
2018-11-11 16:30:00+00:00,1,1,False,12,6,57,74521,502333,96034,21513,0,0,84,0,1,1,0,0,0,0,0,0,0,1,18,18.2,21.2,7.0,4.6,0,0,2,3,5,2,0,0,22,15,0,0,0,0,2,1,2,2,0,436,110,0,19,3
2018-11-25 16:00:00+00:00,0,2,True,13,2,59,345351,875549,357081,11730,0,0,90,0,0,0,2,0,0,0,0,0,0,0,1,5.2,19.3,80.0,10.5,0,0,0,3,3,1,0,0,35,25,0,0,0,0,7,0,3,0,0,436,129,9,19,3
2018-11-30 20:00:00+00:00,2,1,False,14,5,59,53289,914111,86046,32757,0,0,90,0,1,0,2,0,0,0,0,0,0,0,14,14.2,22.8,33.0,7.0,0,0,0,4,3,2,0,0,36,16,0,0,0,0,4,0,2,1,1,436,131,4,19,3
2018-12-05 19:45:00+00:00,2,1,True,15,8,60,-42291,865866,38867,81158,0,0,81,1,0,0,1,0,0,0,0,0,0,2,30,33.2,1.5,30.0,6.5,0,0,0,2,3,0,2,0,9,4,0,0,0,0,2,1,2,1,0,436,147,5,19,3
2018-12-09 16:00:00+00:00,1,2,False,16,1,61,181998,1063632,205817,23819,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,2.4,7.7,24.0,3.4,0,1,0,1,2,0,0,0,6,4,0,0,0,0,0,1,2,1,0,436,158,14,19,3
2018-12-15 15:00:00+00:00,2,0,True,17,9,62,86046,1150209,128313,42267,0,0,88,1,0,1,0,0,0,0,0,0,0,3,33,36.6,2.7,56.0,9.5,0,0,0,2,11,0,0,1,42,33,0,0,0,0,1,2,1,3,1,436,169,1,19,3
2018-12-21 20:00:00+00:00,0,2,True,18,2,62,8664,1157383,79765,71101,0,0,90,0,0,0,2,0,0,0,0,0,0,0,9,7.2,13.5,22.0,4.3,0,0,0,1,3,1,0,0,35,27,0,0,0,0,3,1,0,0,3,436,179,11,19,3
2018-12-26 12:30:00+00:00,1,1,False,19,2,62,68394,1234533,120840,52446,0,0,90,0,0,0,1,0,0,0,0,0,0,0,3,0.6,5.4,54.0,6.0,0,0,0,0,4,0,0,0,22,17,0,0,0,0,1,0,3,1,1,436,183,8,19,3
2018-12-29 15:00:00+00:00,1,3,False,20,8,63,-43075,1185946,52874,95949,0,0,90,1,0,0,1,0,0,0,1,0,0,3,39,48.2,3.9,39.0,9.1,0,0,0,2,4,0,2,1,32,27,0,0,0,0,3,0,1,1,4,436,198,16,19,3
2019-01-02 19:45:00+00:00,0,2,True,21,2,64,195707,1401758,235211,39504,0,0,90,0,0,0,2,0,0,0,0,0,0,0,3,4.4,30.7,17.0,5.2,0,1,0,1,6,2,0,0,23,16,0,0,0,0,4,1,2,1,0,436,209,6,19,3
2019-01-14 20:00:00+00:00,3,0,False,22,1,64,-67884,1331754,95346,163230,0,0,45,0,0,0,2,0,0,0,0,0,0,0,2,2.4,1.8,0.0,0.4,0,0,0,2,0,0,0,0,13,8,0,0,0,0,2,0,0,0,0,436,217,12,19,3
2019-01-19 12:30:00+00:00,4,3,True,23,5,64,124772,1466678,221277,96505,0,0,90,0,1,0,3,0,0,0,0,0,0,0,25,36.6,38.4,43.0,11.8,0,1,2,6,2,3,0,0,37,29,0,0,0,0,3,0,0,2,0,436,229,10,19,3
2019-01-29 19:45:00+00:00,3,0,True,24,12,65,50599,1521344,116543,65944,0,0,90,2,0,1,0,0,0,0,1,0,0,3,54,73.8,26.8,77.0,17.8,0,1,1,2,7,1,0,0,43,27,0,0,0,0,2,2,2,0,1,436,235,18,19,3
2019-02-02 15:00:00+00:00,1,3,False,25,9,66,167517,1683574,190757,23240,0,0,88,1,0,0,1,0,0,0,0,0,0,3,37,44.4,24.2,29.0,9.8,0,0,1,4,5,2,0,1,28,23,0,0,0,0,2,1,0,1,0,436,245,7,19,3
2019-02-11 20:00:00+00:00,1,1,True,26,2,67,268820,1971280,288261,19441,0,0,90,0,0,0,1,0,0,0,0,0,0,0,5,13.6,39.0,75.0,12.8,0,1,0,0,4,3,1,0,29,21,0,1,0,0,6,1,3,0,5,436,259,14,19,3
2019-02-23 15:00:00+00:00,1,1,False,27,7,68,77902,2051870,120212,42310,0,0,87,1,0,0,1,0,0,0,1,0,0,2,21,32.6,5.0,31.0,6.9,0,0,0,2,4,0,0,0,25,21,0,0,0,0,4,2,1,1,0,436,261,1,19,3
2019-02-26 19:45:00+00:00,1,0,False,28,2,69,169150,2224505,185211,16061,0,0,78,0,0,1,0,0,0,0,0,0,0,0,1,0.2,9.3,4.0,1.4,0,0,0,1,1,0,0,0,31,24,0,0,0,0,5,1,1,2,2,436,273,9,19,3
2019-03-02 15:00:00+00:00,2,0,True,29,12,69,26674,2250343,71553,44879,0,0,90,1,1,1,0,0,0,0,0,0,0,3,45,62.6,45.3,46.0,15.4,0,0,1,0,5,4,1,0,42,32,0,1,0,0,3,0,1,1,2,436,289,4,19,3
2019-03-10 14:05:00+00:00,1,1,False,30,8,69,-109729,2140721,42447,152176,0,0,88,1,0,1,0,0,0,0,0,0,0,2,29,50.0,2.2,17.0,6.9,0,0,0,8,4,0,0,0,37,21,0,0,0,0,5,1,0,1,1,436,292,5,19,3
2019-03-30 15:00:00+00:00,2,0,False,32,1,68,198925,2207680,228491,29566,0,0,31,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.3,26.0,2.5,0,0,0,0,0,0,0,0,5,3,0,0,0,0,1,0,0,1,0,436,312,3,19,3
2019-04-02 18:45:00+00:00,2,1,True,32,11,68,198925,2207680,228491,29566,0,0,90,0,2,0,1,0,0,0,0,0,0,3,34,25.6,40.3,62.0,12.8,0,0,2,2,9,3,0,0,41,37,0,0,0,0,5,3,1,1,1,436,329,13,19,3
2019-04-13 14:00:00+00:00,3,1,False,34,1,68,161425,2187853,199402,37977,0,0,90,0,0,0,3,0,0,0,1,0,0,0,-4,0.0,4.3,17.0,2.1,0,0,0,2,7,0,0,0,24,19,0,0,0,0,5,1,1,3,0,436,337,15,19,3
2019-04-20 14:00:00+00:00,0,0,True,35,2,69,180460,2380155,214048,33588,0,0,90,0,0,1,0,0,0,0,0,0,0,0,7,0.0,18.3,24.0,4.2,0,0,1,0,3,1,0,0,31,23,0,0,0,0,3,0,3,0,0,436,349,2,19,3
2019-04-24 18:45:00+00:00,3,1,True,35,2,69,180460,2380155,214048,33588,0,0,81,0,0,0,1,0,0,0,0,0,0,0,-1,0.0,3.7,33.0,2.9,0,0,0,1,2,0,0,0,15,13,0,0,0,0,1,1,3,2,0,436,309,0,19,3
2019-04-27 14:00:00+00:00,1,2,False,36,7,69,-19221,2349675,38833,58054,0,0,86,1,0,0,1,0,0,0,0,0,0,1,24,40.8,2.9,91.0,13.5,0,0,0,2,2,0,0,0,24,17,0,1,0,0,2,2,0,1,1,436,359,17,19,3
2019-05-04 14:00:00+00:00,1,0,True,37,2,70,91026,2448517,108285,17259,0,0,90,0,0,1,0,0,0,0,0,0,0,0,9,2.2,18.5,23.0,4.4,0,0,0,0,4,1,0,0,30,24,0,0,0,0,3,0,1,0,1,436,369,8,19,3
2019-05-12 14:00:00+00:00,2,0,False,38,2,69,-336648,2081971,10671,347319,0,0,90,0,0,0,2,0,0,0,0,0,0,0,8,4.0,14.8,22.0,4.1,0,0,1,3,4,1,1,0,31,16,0,0,0,0,3,1,3,0,1,436,375,11,19,3
2018-08-11 16:30:00+00:00,2,2,True,1,1,50,0,46942,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,1.2,2.0,6.0,0.9,0,0,0,0,0,0,0,0,8,7,0,0,0,0,1,0,0,0,1,437,9,7,19,3
2018-08-18 14:00:00+00:00,2,0,False,2,1,50,-5027,44460,1723,6750,0,0,45,0,0,0,0,0,0,0,0,0,0,0,-2,0.0,4.8,12.0,1.3,0,0,0,0,2,0,0,0,17,12,0,0,0,0,3,0,2,0,0,437,16,10,19,3
2018-08-25 11:30:00+00:00,1,1,True,3,0,49,-7496,37612,1195,8691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,29,12,19,3
2018-09-01 14:00:00+00:00,0,1,False,4,4,49,-5729,32629,1090,6819,0,0,18,0,1,0,0,0,0,0,0,0,0,0,11,20.6,10.7,17.0,4.8,0,0,0,0,3,1,0,0,10,8,0,1,0,0,0,0,0,0,0,437,39,18,19,3
2018-09-16 12:30:00+00:00,1,0,True,5,1,49,5081,40451,12160,7079,0,0,14,0,0,0,0,0,0,0,0,0,0,0,-4,0.0,0.5,49.0,4.4,0,0,0,0,2,0,0,0,8,5,0,1,0,0,1,0,3,0,0,437,49,3,19,3
2018-09-22 14:00:00+00:00,1,1,False,6,0,49,-2252,38106,3146,5398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,58,13,19,3
2018-09-29 14:00:00+00:00,2,0,True,7,1,49,-2419,35951,1819,4238,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,69,15,19,3
2018-10-06 14:00:00+00:00,0,1,False,8,0,49,-1244,35017,1880,3124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,72,6,19,3
2018-10-20 14:00:00+00:00,0,2,True,9,0,48,-3094,32013,918,4012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,89,17,19,3
2018-10-27 14:00:00+00:00,1,0,False,10,1,48,-1530,30643,531,2061,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0.2,10.3,4.0,1.5,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,437,90,2,19,3
2018-11-03 19:45:00+00:00,2,3,True,11,1,48,-1217,29555,595,1812,0,0,28,0,0,0,0,0,0,0,0,0,0,0,5,2.6,2.6,2.0,0.7,0,0,0,0,4,0,1,0,12,11,0,0,0,0,1,0,0,0,0,437,109,16,19,3
2018-11-11 16:30:00+00:00,1,1,False,12,0,48,-927,28737,609,1536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,110,0,19,3
2018-11-25 16:00:00+00:00,0,2,True,13,0,47,209,29272,1681,1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,129,9,19,3
2018-11-30 20:00:00+00:00,2,1,False,14,0,47,-254,29007,793,1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,131,4,19,3
2018-12-05 19:45:00+00:00,2,1,True,15,0,47,-630,28391,544,1174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,147,5,19,3
2018-12-09 16:00:00+00:00,1,2,False,16,0,47,-925,27485,319,1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,158,14,19,3
2018-12-15 15:00:00+00:00,2,0,True,17,0,47,-572,27078,679,1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,169,1,19,3
2018-12-21 20:00:00+00:00,0,2,True,18,0,47,-684,26460,275,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,179,11,19,3
2018-12-26 12:30:00+00:00,1,1,False,19,0,47,-562,25990,430,992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,183,8,19,3
2018-12-29 15:00:00+00:00,1,3,False,20,0,46,-359,25766,480,839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,198,16,19,3
2019-01-02 19:45:00+00:00,0,2,True,21,0,46,-52,25844,919,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,209,6,19,3
2019-01-14 20:00:00+00:00,3,0,False,22,0,46,-311,25819,962,1273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,217,12,19,3
2019-01-19 12:30:00+00:00,4,3,True,23,0,46,-81,25873,1029,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,229,10,19,3
2019-01-29 19:45:00+00:00,3,0,True,24,0,46,-11,26012,1082,1093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,235,18,19,3
2019-02-02 15:00:00+00:00,1,3,False,25,0,46,-939,25042,240,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,245,7,19,3
2019-02-11 20:00:00+00:00,1,1,True,26,0,46,-1705,23323,23,1728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,259,14,19,3
2019-02-23 15:00:00+00:00,1,1,False,27,0,46,-1025,22261,24,1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,261,1,19,3
