,id,kickoff_time,kickoff_time_formatted,team_h_score,team_a_score,was_home,round,total_points,value,transfers_balance,selected,transfers_in,transfers_out,loaned_in,loaned_out,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,ea_index,open_play_crosses,big_chances_created,clearances_blocks_interceptions,recoveries,key_passes,tackles,winning_goals,attempted_passes,completed_passes,penalties_conceded,big_chances_missed,errors_leading_to_goal,errors_leading_to_goal_attempt,tackled,offside,target_missed,fouls,dribbles,element,fixture,opponent_team
93,9263,2018-12-22T12:30:00Z,22 Dec 12:30,3,1,True,18,0,54,2718,11425,3415,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,171,4
94,9828,2018-12-26T17:15:00Z,26 Dec 17:15,1,1,False,19,2,54,-231,11448,1560,1791,0,0,69,0,0,0,1,0,0,0,0,0,0,0,17,18.4,0.4,2.0,2.1,0,0,0,4,3,0,1,0,74,70,0,0,0,0,0,0,0,0,0,3,181,3
95,10396,2018-12-29T17:30:00Z,29 Dec 17:30,5,1,False,20,1,54,-1944,9579,258,2202,0,0,45,0,0,0,1,0,0,0,0,0,0,0,10,8.6,0.1,0.0,0.9,0,0,0,2,4,0,0,0,38,36,0,0,0,0,0,0,0,1,0,3,196,12
96,10964,2019-01-01T15:00:00Z,01 Jan 15:00,4,1,True,21,2,54,802,10847,1486,684,0,0,90,0,0,0,1,0,0,0,0,0,0,0,19,28.8,0.6,2.0,3.1,0,0,0,10,6,0,1,0,64,57,0,0,0,0,0,0,0,0,0,3,201,9
97,11534,2019-01-12T12:30:00Z,12 Jan 12:30,1,0,False,22,2,54,-909,10271,878,1787,0,0,90,0,0,0,1,0,0,0,0,0,0,0,17,17.6,1.3,0.0,1.9,0,0,0,2,6,0,1,0,89,87,0,0,0,0,0,0,0,0,0,3,220,19
98,12108,2019-01-19T17:30:00Z,19 Jan 17:30,2,0,True,23,15,54,-168,10432,491,659,0,0,90,1,0,1,0,0,0,0,0,0,0,3,41,69.8,0.4,34.0,10.4,0,0,0,17,3,0,1,0,32,27,0,1,0,0,0,0,0,1,0,3,221,6
99,12687,2019-01-29T19:45:00Z,29 Jan 19:45,2,1,True,24,0,54,12643,24684,19490,6847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,231,5
100,13270,2019-02-03T16:30:00Z,03 Feb 16:30,3,1,False,25,7,54,-4637,19402,425,5062,0,0,90,1,0,0,3,0,0,0,0,0,0,0,26,57.0,0.2,33.0,9.0,0,0,0,10,2,0,0,0,36,32,0,0,0,0,0,0,0,1,0,3,248,13
101,13924,2019-02-09T15:00:00Z,09 Feb 15:00,1,2,False,26,3,54,15374,37529,19890,4516,0,0,90,0,0,0,1,0,0,0,0,0,0,1,25,40.2,0.1,0.0,4.0,0,0,0,14,7,0,2,0,41,37,0,0,0,0,0,0,0,0,0,3,254,10
102,14524,2019-02-24T14:05:00Z,24 Feb 14:05,2,0,True,27,1,54,15398,63200,21621,6223,0,0,34,0,0,0,0,0,0,0,0,0,0,0,3,2.8,0.1,0.0,0.3,0,0,0,2,1,0,0,0,17,15,0,0,0,0,1,0,0,0,0,3,261,16
103,15008,2019-02-27T19:45:00Z,27 Feb 19:45,5,1,True,28,9,54,-2945,52106,1612,4557,0,0,90,1,0,0,1,0,0,0,0,0,0,1,30,53.0,1.4,19.0,7.3,0,0,0,8,4,0,1,0,69,65,0,0,0,0,0,0,0,1,0,3,271,2
104,15613,2019-03-02T12:30:00Z,02 Mar 12:30,1,1,False,29,2,54,-3089,49219,2860,5949,0,0,90,0,0,0,1,0,0,0,0,0,0,0,11,21.8,0.0,0.0,2.2,0,0,0,9,3,0,0,0,23,15,0,0,0,0,0,0,0,0,0,3,287,17
105,16219,2019-03-10T16:30:00Z,10 Mar 16:30,2,0,True,30,6,54,-1064,48844,2519,3583,0,0,90,0,0,1,0,0,0,0,0,0,0,0,24,17.6,10.4,2.0,3.0,0,0,0,4,2,1,0,0,39,32,0,0,0,0,0,0,0,1,0,3,291,14
106,17133,2019-04-01T19:00:00Z,01 Apr 20:00,2,0,True,32,0,54,6071,58537,9408,3337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,311,15
107,18035,2019-04-07T13:05:00Z,07 Apr 14:05,1,0,False,33,0,54,-5465,52891,1180,6645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,323,8
108,18408,2019-04-15T19:00:00Z,15 Apr 20:00,0,1,False,34,9,54,-4474,48974,1264,5738,0,0,90,0,0,1,0,0,0,0,0,0,0,3,30,24.4,0.3,0.0,2.5,0,0,0,8,5,0,1,0,57,55,0,0,0,0,0,0,0,1,0,3,340,18
109,19084,2019-04-21T15:00:00Z,21 Apr 16:00,2,3,True,35,1,54,27142,80862,29053,1911,0,0,90,0,0,0,3,0,0,0,0,0,0,0,19,27.8,1.9,2.0,3.2,0,0,0,4,7,0,2,0,76,72,0,0,0,0,2,0,0,0,1,3,341,7
110,19083,2019-04-24T18:45:00Z,24 Apr 19:45,3,1,False,35,1,54,27142,80862,29053,1911,0,0,90,0,0,0,3,0,0,0,0,0,0,0,14,16.6,1.4,4.0,2.2,0,0,0,2,8,0,0,0,86,82,0,0,0,0,0,0,0,1,0,3,310,20
111,19939,2019-04-28T11:00:00Z,28 Apr 12:00,3,0,False,36,0,54,-6667,69896,1057,7724,0,0,45,0,0,0,3,0,0,0,0,0,0,0,9,9.0,10.0,0.0,1.9,0,0,0,3,7,1,1,0,23,19,0,0,0,0,0,0,0,0,0,3,355,11
112,20554,2019-05-05T15:30:00Z,05 May 16:30,1,1,True,37,0,54,-8414,61638,855,9269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,361,3
113,21170,2019-05-12T14:00:00Z,12 May 15:00,1,3,False,38,1,54,-4078,57510,992,5070,0,0,56,0,0,0,1,0,0,0,0,0,0,0,13,16.8,0.2,0.0,1.7,0,0,0,7,3,0,0,0,34,33,0,0,0,0,0,0,0,0,0,3,372,4
114,4,2018-08-12T15:00:00Z,12 Aug 16:00,0,2,True,1,1,55,0,727046,0,0,0,0,90,0,0,0,2,0,0,0,0,0,0,0,17,27.0,11.7,23.0,6.2,0,0,0,9,7,1,2,0,29,22,0,0,0,0,0,0,0,1,1,4,1,13
115,529,2018-08-18T16:30:00Z,18 Aug 17:30,3,2,False,2,1,55,-62938,708875,12676,75614,0,0,90,0,0,0,3,0,0,0,0,0,0,0,16,17.2,16.8,4.0,3.8,0,1,1,5,5,1,1,0,46,36,0,0,0,0,2,0,0,0,0,4,14,6
116,1056,2018-08-25T14:00:00Z,25 Aug 15:00,3,1,True,3,5,55,-69594,654173,35884,105478,0,0,90,0,1,0,1,0,0,0,0,0,0,0,25,28.6,22.3,6.0,5.7,0,1,1,6,4,1,1,0,49,40,0,0,0,1,1,1,0,2,0,4,21,19
117,1587,2018-09-02T12:30:00Z,02 Sep 13:30,2,3,False,4,0,55,798,671467,43942,43144,0,0,90,0,0,0,2,0,0,0,1,0,0,0,5,5.0,5.1,9.0,1.9,0,0,0,2,2,0,0,0,46,40,0,0,0,0,0,0,0,3,0,4,33,5
118,2124,2018-09-15T14:00:00Z,15 Sep 15:00,1,2,False,5,2,54,-65120,609539,16982,82102,0,0,90,0,0,0,1,0,0,0,0,0,0,0,12,15.2,10.8,8.0,3.4,0,1,0,3,3,0,0,0,43,36,0,0,0,0,2,0,0,0,1,4,46,15
119,2661,2018-09-23T15:00:00Z,23 Sep 16:00,2,0,True,6,6,54,-32044,581867,10657,42701,0,0,90,0,0,1,0,0,0,0,0,0,0,0,28,14.0,6.8,27.0,4.8,0,1,0,4,1,0,1,0,36,35,0,0,0,0,1,0,0,1,1,4,51,8
120,3199,2018-09-29T14:00:00Z,29 Sep 15:00,2,0,True,7,8,54,-3952,583056,17381,21333,0,0,90,0,0,1,0,0,0,0,0,0,0,2,28,12.4,7.7,4.0,2.4,0,1,0,4,6,0,0,0,41,38,0,0,0,0,1,0,0,0,0,4,61,18
121,3738,2018-10-07T11:00:00Z,07 Oct 12:00,1,5,False,8,5,54,6898,593737,20408,13510,0,0,90,0,1,0,1,0,0,0,0,0,0,0,25,35.4,19.8,19.0,7.4,0,2,0,3,5,1,2,0,32,26,0,0,0,1,2,0,0,2,2,4,74,9
122,4280,2018-10-22T19:00:00Z,22 Oct 20:00,3,1,True,9,7,54,15322,615756,35891,20569,0,0,90,0,2,0,1,1,0,0,0,0,0,1,27,32.6,25.6,16.0,7.4,0,0,1,1,4,2,1,0,67,56,0,0,0,0,2,0,1,0,0,4,81,11
123,4826,2018-10-28T13:30:00Z,28 Oct 13:30,2,2,False,10,1,54,60567,687481,72289,11722,0,0,45,0,0,0,1,0,0,0,0,0,0,0,11,9.4,2.6,22.0,3.4,0,0,0,2,5,0,1,0,40,33,0,0,0,0,1,0,0,0,1,4,93,7
124,5374,2018-11-03T17:30:00Z,03 Nov 17:30,1,1,True,11,2,54,-109152,566961,7556,116708,0,0,90,0,0,0,1,0,0,0,0,0,0,0,11,7.6,6.3,13.0,2.7,0,0,0,2,3,0,2,0,51,40,0,0,0,0,2,0,2,0,1,4,101,12
125,5924,2018-11-11T16:30:00Z,11 Nov 16:30,1,1,True,12,1,54,38099,619128,52011,13912,0,0,90,0,0,0,1,0,0,0,1,0,0,0,5,0.0,15.0,20.0,3.4,0,0,1,0,5,1,0,0,51,45,0,0,0,0,4,0,1,3,1,4,111,20
126,6476,2018-11-25T13:30:00Z,25 Nov 13:30,1,2,False,13,2,54,12717,632967,36635,23918,0,0,90,0,0,0,1,0,0,0,0,0,0,0,12,6.0,10.1,24.0,4.0,0,1,0,0,4,0,0,0,48,45,0,0,0,0,1,0,0,1,0,4,121,2
127,7029,2018-12-02T14:05:00Z,02 Dec 14:05,4,2,True,14,1,54,-12889,619629,10271,23160,0,0,90,0,0,0,2,0,0,0,0,0,0,0,13,8.0,9.5,46.0,6.4,0,0,0,2,8,0,1,0,54,48,0,0,0,1,3,0,0,0,2,4,131,17
128,7585,2018-12-05T20:00:00Z,05 Dec 20:00,2,2,False,15,0,54,-7265,614095,14032,21297,0,0,90,0,0,0,2,0,0,0,1,0,0,0,2,0.0,2.8,30.0,3.2,0,0,0,1,2,0,0,0,34,26,0,0,0,0,1,0,1,2,1,4,145,14
129,8143,2018-12-08T15:00:00Z,08 Dec 15:00,1,0,True,16,6,54,86327,720517,101165,14838,0,0,90,0,0,1,0,0,0,0,0,0,0,0,21,1.6,5.7,3.0,1.0,0,0,0,1,7,0,0,0,46,35,0,0,0,0,1,0,1,0,1,4,151,10
130,8702,2018-12-16T13:30:00Z,16 Dec 13:30,3,2,False,17,0,55,48566,762089,64140,15574,0,0,45,0,0,0,2,0,0,0,0,0,0,0,3,0.4,2.9,0.0,0.3,0,0,0,2,1,0,0,0,19,16,0,0,0,0,0,0,0,1,0,4,167,16
131,9264,2018-12-22T12:30:00Z,22 Dec 12:30,3,1,True,18,0,55,-200980,553813,5447,206427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,171,4
132,9829,2018-12-26T17:15:00Z,26 Dec 17:15,1,1,False,19,0,54,-115459,440943,314,115773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,181,3
133,10397,2018-12-29T17:30:00Z,29 Dec 17:30,5,1,False,20,0,54,-52009,391198,172,52181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,196,12
134,10965,2019-01-01T15:00:00Z,01 Jan 15:00,4,1,True,21,0,54,-16471,376417,804,17275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,201,9
135,11535,2019-01-12T12:30:00Z,12 Jan 12:30,1,0,False,22,1,54,-22342,354461,793,23135,0,0,21,0,0,0,0,0,0,0,0,0,0,0,4,1.4,1.0,2.0,0.4,0,0,0,1,3,0,0,0,13,10,0,0,0,0,0,0,0,0,0,4,220,19
136,12109,2019-01-19T17:30:00Z,19 Jan 17:30,2,0,True,23,11,54,-4116,351729,3084,7200,0,0,71,0,1,1,0,0,0,0,0,0,0,2,39,39.8,15.3,4.0,5.9,0,1,0,7,4,1,0,0,38,32,0,0,0,0,0,0,0,0,2,4,221,6
137,12688,2019-01-29T19:45:00Z,29 Jan 19:45,2,1,True,24,0,54,-24134,327662,3720,27854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,231,5
138,13271,2019-02-03T16:30:00Z,03 Feb 16:30,3,1,False,25,0,54,-11256,316576,92,11348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,248,13
139,13925,2019-02-09T15:00:00Z,09 Feb 15:00,1,2,False,26,0,54,-11079,305863,142,11221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,254,10
140,14525,2019-02-24T14:05:00Z,24 Feb 14:05,2,0,True,27,0,54,-7662,298240,136,7798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,261,16
141,15009,2019-02-27T19:45:00Z,27 Feb 19:45,5,1,True,28,0,54,-2146,296602,39,2185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,271,2
142,15614,2019-03-02T12:30:00Z,02 Mar 12:30,1,1,False,29,0,54,-2855,293764,25,2880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,287,17
143,16220,2019-03-10T16:30:00Z,10 Mar 16:30,2,0,True,30,0,54,-2410,291412,62,2472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,291,14
144,17134,2019-04-01T19:00:00Z,01 Apr 20:00,2,0,True,32,0,54,-1967,287469,49,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,311,15
145,18036,2019-04-07T13:05:00Z,07 Apr 14:05,1,0,False,33,0,54,-1110,286476,46,1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,323,8
146,18409,2019-04-15T19:00:00Z,15 Apr 20:00,0,1,False,34,0,53,-934,285646,36,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,340,18
147,19086,2019-04-21T15:00:00Z,21 Apr 16:00,2,3,True,35,0,53,-1201,284484,41,1242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,341,7
148,19085,2019-04-24T18:45:00Z,24 Apr 19:45,3,1,False,35,0,53,-1201,284484,41,1242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,310,20
149,19940,2019-04-28T11:00:00Z,28 Apr 12:00,3,0,False,36,0,53,-902,283644,32,934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,355,11
150,20555,2019-05-05T15:30:00Z,05 May 16:30,1,1,True,37,0,53,-876,282815,35,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,361,3
151,21171,2019-05-12T14:00:00Z,12 May 15:00,1,3,False,38,0,53,-923,281883,58,981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,372,4
152,5,2018-08-12T15:00:00Z,12 Aug 16:00,0,2,True,1,0,55,0,44811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,13
153,530,2018-08-18T16:30:00Z,18 Aug 17:30,3,2,False,2,1,55,-9556,36147,407,9963,0,0,90,0,0,0,3,0,0,0,0,0,0,0,14,15.2,16.2,22.0,5.3,0,1,0,5,6,1,0,0,35,31,0,0,0,0,2,0,0,0,0,5,14,6
154,1057,2018-08-25T14:00:00Z,25 Aug 15:00,3,1,True,3,10,55,7407,46967,13108,5701,0,0,90,1,0,0,1,0,0,0,0,0,0,2,27,43.4,2.9,68.0,11.4,0,0,0,2,3,0,1,0,42,38,0,0,0,0,0,1,0,0,0,5,21,19
155,1588,2018-09-02T12:30:00Z,02 Sep 13:30,2,3,False,4,0,55,45778,105115,55182,9404,0,0,90,0,0,0,2,0,0,0,1,0,0,0,9,18.8,5.8,30.0,5.5,0,0,0,6,5,0,1,0,53,46,0,1,0,0,0,0,0,2,1,5,33,5
156,2125,2018-09-15T14:00:00Z,15 Sep 15:00,1,2,False,5,2,55,471,106453,16803,16332,0,0,90,0,0,0,1,0,0,0,0,0,0,0,12,19.0,5.2,2.0,2.6,0,0,0,7,4,0,0,0,62,54,0,0,0,0,0,0,0,2,0,5,46,15
157,2662,2018-09-23T15:00:00Z,23 Sep 16:00,2,0,True,6,6,55,2757,110773,12157,9400,0,0,90,0,0,1,0,0,0,0,0,0,0,0,20,15.4,15.2,23.0,5.4,0,0,0,2,5,1,0,0,51,45,0,0,0,0,3,0,0,2,0,5,51,8
158,3200,2018-09-29T14:00:00Z,29 Sep 15:00,2,0,True,7,6,55,14712,129735,19891,5179,0,0,90,0,0,1,0,0,0,0,0,0,0,0,22,13.4,16.5,12.0,4.2,0,0,0,3,3,1,0,0,61,50,0,0,0,0,2,0,1,0,0,5,61,18
159,3739,2018-10-07T11:00:00Z,07 Oct 12:00,1,5,False,8,5,55,7587,137768,13052,5465,0,0,90,0,1,0,1,0,0,0,0,0,0,0,20,24.0,13.3,4.0,4.1,0,0,1,2,3,1,1,0,52,40,0,0,1,0,0,0,0,2,0,5,74,9
160,4281,2018-10-22T19:00:00Z,22 Oct 20:00,3,1,True,9,0,55,12353,152737,20599,8246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,81,11
161,4827,2018-10-28T13:30:00Z,28 Oct 13:30,2,2,False,10,0,55,-33538,116562,2376,35914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,93,7
162,5375,2018-11-03T17:30:00Z,03 Nov 17:30,1,1,True,11,0,55,-29634,88301,215,29849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,101,12
163,5925,2018-11-11T16:30:00Z,11 Nov 16:30,1,1,True,12,0,55,-14513,74619,163,14676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,111,20
164,6477,2018-11-25T13:30:00Z,25 Nov 13:30,1,2,False,13,0,55,-12587,62197,155,12742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,121,2
165,7030,2018-12-02T14:05:00Z,02 Dec 14:05,4,2,True,14,0,54,-6274,56402,30,6304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,131,17
166,7586,2018-12-05T20:00:00Z,05 Dec 20:00,2,2,False,15,0,54,-3909,52574,33,3942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,145,14
167,8144,2018-12-08T15:00:00Z,08 Dec 15:00,1,0,True,16,1,54,-2299,50340,265,2564,0,0,24,0,0,0,0,0,0,0,0,0,0,0,3,4.0,0.4,0.0,0.4,0,0,0,1,4,0,0,0,15,14,0,0,0,0,0,0,0,1,0,5,151,10
168,8703,2018-12-16T13:30:00Z,16 Dec 13:30,3,2,False,17,5,54,2202,53149,3340,1138,0,0,90,0,1,0,3,0,0,0,0,0,0,1,29,32.2,27.1,2.0,6.1,0,1,1,4,2,2,0,0,52,48,0,0,0,0,0,0,0,0,0,5,167,16
169,9265,2018-12-22T12:30:00Z,22 Dec 12:30,3,1,True,18,1,54,47454,103908,49334,1880,0,0,36,0,0,0,0,0,0,0,0,0,0,0,10,13.0,0.5,0.0,1.4,0,0,0,2,2,0,0,0,45,43,0,0,0,0,0,0,0,0,0,5,171,4
170,9830,2018-12-26T17:15:00Z,26 Dec 17:15,1,1,False,19,0,54,-27244,73171,964,28208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,181,3
171,10398,2018-12-29T17:30:00Z,29 Dec 17:30,5,1,False,20,0,54,-15088,58591,56,15144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,196,12
172,10966,2019-01-01T15:00:00Z,01 Jan 15:00,4,1,True,21,0,54,-4819,54258,112,4931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,201,9
173,11536,2019-01-12T12:30:00Z,12 Jan 12:30,1,0,False,22,0,54,-5656,48673,85,5741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,220,19
174,12110,2019-01-19T17:30:00Z,19 Jan 17:30,2,0,True,23,0,54,-1624,47234,183,1807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,221,6
175,12689,2019-01-29T19:45:00Z,29 Jan 19:45,2,1,True,24,1,54,237,47748,1536,1299,0,0,90,0,0,0,1,0,0,0,1,0,0,0,10,15.6,1.6,2.0,1.9,0,0,0,5,4,0,0,0,69,67,0,0,0,0,0,0,0,2,0,5,231,5
176,13272,2019-02-03T16:30:00Z,03 Feb 16:30,3,1,False,25,5,54,-643,47042,482,1125,0,0,90,0,1,0,3,0,0,0,0,0,0,1,28,29.2,13.5,2.0,4.5,0,0,1,7,3,1,0,0,44,40,0,0,0,0,1,0,0,1,1,5,248,13
177,13926,2019-02-09T15:00:00Z,09 Feb 15:00,1,2,False,26,2,54,8729,56783,9855,1126,0,0,90,0,0,0,1,0,0,0,0,0,0,0,9,19.2,0.0,0.0,1.9,0,0,0,4,1,0,1,0,28,24,0,0,0,0,0,0,0,1,0,5,254,10
178,14526,2019-02-24T14:05:00Z,24 Feb 14:05,2,0,True,27,0,54,5114,68034,6999,1885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,261,16
179,15010,2019-02-27T19:45:00Z,27 Feb 19:45,5,1,True,28,2,54,-3042,58691,625,3667,0,0,90,0,0,0,1,0,0,0,0,0,0,0,17,19.8,3.1,0.0,2.3,0,0,0,8,4,0,0,0,81,74,0,0,0,0,0,0,0,0,0,5,271,2
180,15615,2019-03-02T12:30:00Z,02 Mar 12:30,1,1,False,29,2,54,-3920,54816,258,4178,0,0,90,0,0,0,1,0,0,0,0,0,0,0,22,25.6,11.0,2.0,3.9,0,0,1,6,9,1,2,0,48,28,0,0,0,0,0,0,0,0,2,5,287,17
181,16221,2019-03-10T16:30:00Z,10 Mar 16:30,2,0,True,30,6,54,-1955,52983,389,2344,0,0,90,0,0,1,0,0,0,0,0,0,0,0,22,12.0,0.6,0.0,1.3,0,0,0,3,3,0,0,0,40,30,0,0,0,0,0,0,0,0,0,5,291,14
182,17135,2019-04-01T19:00:00Z,01 Apr 20:00,2,0,True,32,5,54,487,53226,1807,1320,0,0,90,0,0,1,0,0,0,0,1,0,0,0,25,16.0,4.3,0.0,2.0,0,0,0,2,9,0,1,0,85,78,0,0,0,0,1,0,0,1,0,5,311,15
183,18037,2019-04-07T13:05:00Z,07 Apr 14:05,1,0,False,33,1,54,8434,64014,9253,819,0,0,90,0,0,0,1,0,0,0,1,0,0,0,13,19.2,6.3,2.0,2.8,0,1,0,4,4,0,1,0,48,41,0,0,0,0,0,0,0,1,1,5,323,8
184,18410,2019-04-15T19:00:00Z,15 Apr 20:00,0,1,False,34,8,54,5730,68097,9462,3732,0,0,90,0,0,1,0,0,0,0,0,0,0,2,28,18.4,13.5,4.0,3.6,0,0,0,4,9,1,0,0,75,64,0,0,0,0,0,0,0,0,0,5,340,18
185,19088,2019-04-21T15:00:00Z,21 Apr 16:00,2,3,True,35,0,54,41143,115187,43213,2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,341,7
186,19087,2019-04-24T18:45:00Z,24 Apr 19:45,3,1,False,35,0,54,41143,115187,43213,2070,0,0,90,0,0,0,3,0,0,0,1,0,0,0,11,15.2,18.8,1.0,3.5,0,0,0,3,6,1,0,0,88,84,0,0,0,0,0,0,1,1,0,5,310,20
187,19941,2019-04-28T11:00:00Z,28 Apr 12:00,3,0,False,36,0,54,-13599,95421,548,14147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,355,11
